"id","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","neighbourhood_group_cleansed","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","instant_bookable","a_balcony","a_garden","a_fireplace","a_outdoors","a_pool","a_breakfast","a_air_conditioning","a_parking","a_working_space","a_child_friendly","a_gym","a_gaming","a_kitchen","a_pets","bathroom_digits","bathroom_chars","bathrooms_type","bathrooms_count","flag_review_scores_rating"
26812271,"N/A","0",0,2,2,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1.5 shared baths",1,1,30,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-16,6,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
26814252,"N/A","0",0,1,1,1,0,"la Dreta de l'Eixample","Eixample","Apartment","Private room",2,"1 shared bath",1,1,62,3,1125,3,3,1125,1125,3,1125,1,29,59,89,179,2020-12-18,4,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
26822941,"100","76",1,24,24,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",3,4,77,31,330,31,31,330,330,31,330,1,29,59,89,364,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,1
26823538,"62","93",0,196,196,1,0,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",3,"2 baths",2,2,59,32,330,32,180,330,330,112.4,330,1,0,0,17,292,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,1
26828180,"40","100",0,9,9,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,4,70,1,1125,1,15,1125,1125,14.3,1125,1,19,49,79,337,2020-12-17,35,1,0,87,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
26828389,"40","100",0,9,9,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,4,100,1,1125,1,15,1125,1125,14.3,1125,1,30,60,90,348,2020-12-17,27,2,0,87,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
26837152,"N/A","N/A",1,1,1,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",4,"1.5 shared baths",2,2,30,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-16,45,0,0,97,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
26837301,"100","0",0,1,1,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 private bath",2,4,45,3,1125,3,3,1125,1125,3,1125,1,28,58,88,88,2020-12-18,8,0,0,95,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0," private bath","1  ","Private",1,0
26860823,"50","50",0,27,27,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",3,"1 bath",2,2,83,32,1125,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0," bath","1 ","Private",1,1
26862103,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",6,"1 bath",1,4,122,3,1125,2,4,1125,1125,2.5,1125,1,0,0,0,199,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,1
26863436,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,122,3,1125,2,4,1125,1125,2.4,1125,1,0,0,29,300,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,1
26864675,"67","99",0,32,32,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,115,32,364,32,32,364,364,32,364,1,30,60,90,365,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,1
26881555,"N/A","100",0,2,2,1,0,"la Sagrera","Sant Andreu","Apartment","Private room",2,"1 private bath",1,1,771,1,5,1,1,5,5,1,5,1,29,59,89,364,2020-12-17,27,0,0,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0," private bath","1  ","Private",1,0
26883321,"100","100",1,8,8,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,4,71,2,30,1,2,365,365,1.9,365,1,0,0,0,200,2020-12-17,95,14,0,98,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
26887879,"N/A","100",1,2,2,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1 bath",1,1,60,3,7,3,3,7,7,3,7,1,0,0,0,0,2020-12-16,0,0,0,94,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0," bath","1 ","Private",1,1
26892772,"N/A","N/A",0,2,2,1,0,"el Poblenou","Sant Martí","Apartment","Private room",2,"1.5 baths",1,1,64,2,31,2,2,31,31,2,31,1,0,0,0,0,2020-12-18,2,0,0,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,". baths","1.5 ","Private",1,0
26892947,"100","N/A",0,1,1,1,1,"la Salut","Gràcia","Apartment","Private room",2,"1 shared bath",1,1,35,2,7,2,2,7,7,2,7,1,0,24,54,54,2020-12-18,17,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
26896456,"N/A","N/A",0,1,1,1,1,"Sant Antoni","Eixample","Apartment","Private room",2,"1 shared bath",1,1,50,4,8,4,4,8,8,4,8,1,29,59,89,89,2020-12-17,5,0,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
26915745,"N/A","N/A",0,5,5,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1 private bath",1,1,100,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," private bath","1  ","Private",1,1
26915869,"100","100",0,3,3,1,1,"el Fort Pienc","Eixample","Apartment","Private room",2,"2 shared baths",1,1,71,1,28,1,1,1125,1125,1,1125,1,5,35,65,80,2020-12-17,20,2,0,95,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0," shared baths","2  ","Shared",2,0
26920348,"100","100",1,8,8,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,72,1,30,1,2,365,365,1.9,365,1,13,22,47,314,2020-12-18,124,17,1,97,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
26922629,"94","96",0,40,40,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",6,"1 bath",2,3,52,32,365,32,32,365,365,32,365,1,29,59,89,364,2020-12-18,5,2,0,92,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0," bath","1 ","Private",1,0
26933001,"0","75",0,17,17,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",2,"1 bath",1,2,50,32,330,32,32,330,330,32,330,1,30,60,90,365,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,1
26933370,"0","75",0,17,17,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1 bath",3,4,43,32,330,32,32,330,330,32,330,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,1
26934011,"0","75",0,17,17,1,1,"les Corts","Les Corts","Apartment","Entire home/apt",5,"1 bath",2,3,36,32,330,32,32,330,330,32,330,1,0,0,0,0,2020-12-18,2,1,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
26934322,"0","75",0,17,17,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",2,"1 bath",1,2,50,32,330,32,32,330,330,32,330,1,0,0,0,256,2020-12-18,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
26935093,"0","75",0,17,17,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",2,"1 bath",1,2,58,32,330,32,32,330,330,32,330,1,0,0,0,170,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,1
26936332,"N/A","100",0,3,3,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,63,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-18,46,4,0,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
26940439,"100","100",0,5,5,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,97,2,600,1,2,9,600,2,574.6,1,0,6,36,284,2020-12-18,1,1,0,80,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
26940783,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,122,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,355,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,1
26943500,"89","100",0,24,24,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,130,3,1125,2,4,1125,1125,2.6,1125,1,0,0,0,200,2020-12-18,3,1,0,100,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
26946113,"89","100",0,24,24,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,122,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,349,2020-12-17,3,2,0,80,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
26954098,"100","91",0,2,2,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,55,2,15,2,2,15,15,2,15,1,29,59,89,364,2020-12-17,19,2,0,88,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
26955737,"N/A","N/A",0,1,1,1,0,"la Font de la Guatlla","Sants-Montjuïc","Apartment","Entire home/apt",2,"1 bath",1,1,60,31,1125,31,31,1125,1125,31,1125,1,30,60,90,270,2020-12-18,3,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,1
26956885,"N/A","N/A",1,1,1,1,1,"Sants","Sants-Montjuïc","Apartment","Private room",2,"1 shared bath",1,1,38,3,60,3,3,60,60,3,60,1,0,0,0,0,2020-12-18,29,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
26966765,"100","88",0,4,4,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,4,120,1,1125,1,1,1125,1125,1,1125,1,16,46,76,76,2020-12-18,52,1,0,92,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,0
26969209,"100","100",1,8,8,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,4,71,1,30,1,2,365,365,1.9,365,1,0,0,0,138,2020-12-17,90,12,0,97,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
26970125,"100","100",1,8,8,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,74,2,30,1,2,365,365,1.9,365,1,0,14,44,314,2020-12-17,107,18,0,97,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
26975250,"N/A","N/A",0,1,1,1,1,"la Sagrada Família","Eixample","Apartment","Private room",2,"1 shared bath",1,1,50,2,30,2,2,30,30,2,30,1,0,0,0,0,2020-12-16,1,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
26978043,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,122,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,356,2020-12-17,6,2,0,90,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
26979907,"89","100",0,24,24,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,130,3,1125,2,4,1125,1125,2.4,1125,1,16,42,72,328,2020-12-18,3,0,0,80,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
26982584,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,130,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,365,2020-12-18,13,2,0,91,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
26984211,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,130,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,358,2020-12-18,3,0,0,80,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
26994244,"N/A","N/A",0,1,1,1,0,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",2,"1 bath",1,2,65,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,1,0,0,80,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
27011219,"100","100",0,16,16,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"2 baths",2,0,206,1,1125,1,6,1125,1125,1.2,1125,1,8,34,60,217,2020-12-18,18,8,1,100,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
27011225,"100","100",0,16,16,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,155,1,1125,1,6,1125,1125,1.3,1125,1,18,38,68,235,2020-12-18,5,2,0,92,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
27013203,"100","100",1,1,1,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"2 baths",3,3,119,3,30,3,3,1125,1125,3,1125,1,20,50,80,154,2020-12-30,83,13,0,100,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0," baths","2 ","Private",2,0
27014904,"N/A","80",0,1,1,1,1,"Sant Martí de Provençals","Sant Martí","Apartment","Entire home/apt",6,"1 bath",3,4,75,30,120,30,30,1125,1125,30,1125,1,0,0,0,0,2020-12-16,66,4,0,86,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0," bath","1 ","Private",1,0
27016165,"20","99",0,31,31,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,45,32,1125,32,32,1125,1125,32,1125,1,14,14,14,14,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,1
27016200,"89","100",0,24,24,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,122,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,338,2020-12-17,9,0,0,82,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27016807,"20","99",0,31,31,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,50,32,1125,32,32,1125,1125,32,1125,1,15,15,15,15,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,1
27017060,"20","99",0,31,31,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,55,32,1125,32,32,1125,1125,32,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,1
27017231,"N/A","N/A",0,1,1,1,0,"la Sagrada Família","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,30,31,90,31,31,90,90,31,90,1,29,59,89,364,2020-12-17,0,0,0,94,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,". shared baths","1.5  ","Shared",1,1
27017748,"0","75",0,17,17,1,1,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"1 bath",2,2,80,32,330,32,32,330,330,32,330,1,0,0,0,0,2020-12-16,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,1
27018133,"89","100",0,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,122,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,365,2020-12-17,8,0,0,83,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27019708,"89","100",0,24,24,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",1,2,130,3,1125,2,4,1125,1125,2.4,1125,1,30,60,90,365,2020-12-18,2,0,0,90,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
27021820,"100","99",0,18,18,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,131,1,1124,3,6,1124,1124,3.6,1124,1,0,4,34,309,2020-12-18,49,8,1,91,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
27025305,"100","71",0,1,1,1,0,"el Poble Sec","Sants-Montjuïc","Apartment","Private room",2,"1.5 shared baths",1,1,19,1,300,1,1,300,300,1,300,1,18,48,78,258,2020-12-18,10,4,0,100,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,". shared baths","1.5  ","Shared",1,0
27030253,"100","100",0,3,3,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,17,5,356,5,5,356,356,5,356,1,29,59,89,179,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,1
27046570,"89","100",0,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,122,3,1125,2,4,1125,1125,2.4,1125,1,27,57,87,362,2020-12-17,8,1,0,91,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27046976,"N/A","N/A",0,2,2,1,0,"Hostafrancs","Sants-Montjuïc","Apartment","Private room",2,"1.5 shared baths",1,1,30,5,30,5,5,30,30,5,30,1,0,15,45,45,2020-12-18,6,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". shared baths","1.5  ","Shared",1,0
27047665,"89","100",0,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,130,3,1125,2,4,1125,1125,2.4,1125,1,0,1,31,301,2020-12-18,6,0,0,96,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,0
27049136,"N/A","100",0,1,1,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",4,"2 baths",2,2,64,2,1125,2,3,1125,1125,2,1125,1,0,0,0,27,2020-12-18,63,9,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," baths","2 ","Private",2,0
27049403,"89","71",0,12,12,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,35,32,1125,32,32,1125,1125,32,1125,1,29,59,89,364,2020-12-30,6,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
27050738,"89","100",0,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,122,3,1125,2,4,1125,1125,2.4,1125,1,0,0,30,305,2020-12-17,1,0,0,20,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27050750,"N/A","100",0,1,1,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",4,"1 private bath",2,4,95,1,1125,1,1,1125,1125,1,1125,1,16,46,76,76,2020-12-18,63,4,0,86,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0," private bath","1  ","Private",1,0
27051661,"100","100",1,10,10,1,1,"el Camp de l'Arpa del Clot","Sant Martí","Apartment","Entire home/apt",5,"2 baths",2,3,73,3,40,1,4,99,99,1.6,99,1,6,6,6,6,2020-12-18,21,4,0,95,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0," baths","2 ","Private",2,0
27070617,"50","79",0,28,28,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",3,"1 bath",2,2,70,32,180,32,32,180,180,32,180,1,29,59,89,364,2020-12-17,3,2,0,100,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
27077284,"100","100",0,8,8,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Private room",2,"1 shared bath",1,1,29,3,1125,3,3,1125,1125,3,1125,1,27,57,87,88,2020-12-17,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,1
27079140,"100","100",1,8,8,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,3,71,1,30,1,2,365,365,1.9,365,1,0,0,0,215,2020-12-17,85,15,0,97,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
27081574,"89","100",0,24,24,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,145,3,1125,2,4,1125,1125,2.4,1125,1,30,60,86,338,2020-12-17,4,1,0,75,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27095636,"100","98",0,6,6,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Private room",2,"1.5 baths",1,1,17,32,1125,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-17,3,1,0,93,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,". baths","1.5 ","Private",1,0
27102486,"100","93",0,1,1,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 private bath",1,1,54,2,6,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-18,69,9,0,96,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0," private bath","1  ","Private",1,0
27104714,"N/A","N/A",0,2,2,1,1,"Vilapicina i la Torre Llobeta","Nou Barris","Apartment","Private room",4,"1 shared bath",2,2,75,2,1125,2,2,1125,1125,2,1125,1,16,46,76,351,2020-12-18,9,0,0,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
27110255,"N/A","N/A",0,5,5,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",2,2,350,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0," bath","1 ","Private",1,1
27122622,"100","98",0,59,59,1,1,"el Guinardó","Horta-Guinardó","Apartment","Entire home/apt",4,"2 baths",3,3,114,32,1125,1,32,999,999,27.7,999,1,0,0,0,169,2020-12-17,2,0,0,90,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0," baths","2 ","Private",2,0
27127886,"100","100",1,2,2,1,1,"Sants - Badal","Sants-Montjuïc","Apartment","Private room",2,"1 shared bath",1,1,11,1,1125,1,1,1125,1125,1,1125,1,2,16,46,310,2020-12-18,106,32,2,99,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
27133719,"N/A","100",0,1,1,1,0,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,50,2,31,2,2,31,31,2,31,1,30,60,90,365,2020-12-18,28,2,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
27146857,"N/A","100",0,3,3,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",4,"1 private bath",2,3,160,4,30,4,4,1125,1125,4,1125,1,0,0,0,0,2020-12-16,1,0,0,100,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0," private bath","1  ","Private",1,0
27147771,"100","100",0,1,1,1,1,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",6,"2 baths",4,6,95,2,1125,2,3,1125,1125,2,1125,1,0,0,0,0,2020-12-18,52,5,0,91,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
27149342,"N/A","N/A",0,1,1,1,0,"el Poblenou","Sant Martí","Apartment","Private room",2,"1 private bath",1,1,45,20,32,20,20,32,32,20,32,1,0,0,0,0,2020-12-18,0,0,0,94,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0," private bath","1  ","Private",1,1
27151343,"100","100",1,8,8,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Entire home/apt",4,"1 bath",2,4,71,1,30,1,2,365,365,1.9,365,1,0,16,46,316,2020-12-17,106,11,0,96,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,0
27151636,"N/A","N/A",1,1,1,1,0,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1 private bath",1,1,75,3,8,3,3,8,8,3,8,1,29,59,89,89,2020-12-18,46,0,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," private bath","1  ","Private",1,0
27157396,"100","18",1,2,2,1,1,"Hostafrancs","Sants-Montjuïc","Apartment","Private room",2,"2 shared baths",1,1,20,30,210,30,30,210,210,30,210,1,30,60,90,270,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0," shared baths","2  ","Shared",2,1
27158260,"89","100",0,24,24,1,1,"Sants - Badal","Sants-Montjuïc","Apartment","Entire home/apt",6,"1 bath",3,3,122,3,1125,2,4,1125,1125,2.5,1125,1,0,0,29,304,2020-12-17,7,1,0,77,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27158982,"89","100",0,24,24,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,145,3,1125,2,4,1125,1125,2.4,1125,1,0,0,30,305,2020-12-17,7,0,0,80,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,0
27167071,"N/A","N/A",0,0,0,1,1,"Sant Antoni","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,35,3,60,3,3,60,60,3,60,1,0,0,0,0,2020-12-18,3,0,0,94,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,1
