id,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,a_balcony,a_garden,a_fireplace,a_outdoors,a_pool,a_breakfast,a_air_conditioning,a_parking,a_working_space,a_child_friendly,a_gym,a_gaming,a_kitchen,a_pets,bathrooms_type,bathrooms_count,flag_review_scores_rating,ln_price,host_professional,seeked,is_reviewed,holdout
40444817,0,0,0,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,2 shared baths,1,1,39,2,1125,2,2,1125,1125,2,1125,1,30,60,90,180,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,2,1,3.6635616461296463,Individual,1,0,1
40445335,0,1,1,1,1,el Fort Pienc,Eixample,Apartment,Entire home/apt,6,2 baths,2,3,70,30,180,5,32,180,180,29.1,180,1,0,0,0,152,2020-12-17,2,2,0,100,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,0,4.248495242049359,Individual,1,1,1
40445579,0,8,8,1,1,el Fort Pienc,Eixample,Apartment,Entire home/apt,4,1 bath,1,2,89,1,1125,1,1,1125,1125,1,1125,1,28,58,88,362,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,Private,1,1,4.48863636973214,Professional,0,0,0
40446553,0,134,134,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,5,2 baths,2,4,40,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,1,3.6888794541139363,Professional,1,0,0
40447300,0,134,134,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,6,2 baths,2,4,40,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,2,1,3.6888794541139363,Professional,1,0,0
40465475,0,4,4,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,1 shared bath,1,1,40,1,1125,1,1,1125,1125,1,1125,1,30,60,90,180,2020-12-17,1,1,0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Shared,1,0,3.6888794541139363,Professional,1,1,0
40466504,0,1,1,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,1,1,175,30,1125,30,30,1125,1125,30,1125,1,30,60,90,90,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,5.1647859739235145,Individual,1,0,0
40466991,0,134,134,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,4,1 bath,3,4,134,1,1125,1,1,1125,1125,1,1125,1,30,60,63,63,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,1,4.897839799950911,Professional,1,0,0
40467814,0,11,11,1,1,Sants - Badal,Sants-Montjuïc,Apartment,Entire home/apt,2,1 bath,1,1,21,30,1125,30,30,1125,1125,30,1125,1,0,0,18,293,2020-12-18,2,2,0,80,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Private,1,0,3.044522437723423,Professional,1,1,0
40467908,0,0,0,1,0,el Guinardó,Horta-Guinardó,Apartment,Private room,2,1 bath,1,2,35,1,1125,1,1,1125,1125,1,1125,1,29,59,89,89,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,1,3.5553480614894135,Individual,1,0,0
40469362,0,0,0,1,0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Private room,2,1 bath,1,1,30,1,365,1,1,365,365,1,365,1,29,59,89,89,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,1,3.4011973816621555,Individual,1,0,0
40482518,0,134,134,1,1,el Poble Sec,Sants-Montjuïc,Apartment,Entire home/apt,4,1 bath,1,3,111,1,1125,1,1,1125,1125,1,1125,1,20,20,20,20,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,1,4.709530201312334,Professional,1,0,0
40483331,0,1,1,1,1,la Vila de Gràcia,Gràcia,Apartment,Private room,2,1.5 shared baths,1,0,55,10,60,10,10,60,60,10,60,1,30,60,90,365,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shared,1,1,4.007333185232471,Individual,0,0,0
40483594,0,1,1,1,1,la Nova Esquerra de l'Eixample,Eixample,Apartment,Private room,2,1 shared bath,1,2,30,31,1125,31,31,1125,1125,31,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Shared,1,1,3.4011973816621555,Individual,1,0,0
40483602,0,1,1,1,1,la Dreta de l'Eixample,Eixample,Apartment,Private room,4,1 shared bath,2,3,48,7,1125,7,7,1125,1125,7,1125,1,0,0,0,0,2020-12-16,1,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Shared,1,1,3.871201010907891,Individual,1,1,0
40500567,1,3,3,1,1,el Raval,Ciutat Vella,Apartment,Private room,2,1.5 baths,1,3,21,1,1125,1,1,1125,1125,1,1125,1,30,60,90,90,2020-12-18,7,7,1,97,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,3.044522437723423,Individual,1,1,0
40507048,0,0,0,1,0,el Raval,Ciutat Vella,Apartment,Private room,2,1 bath,1,2,59,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,4.07753744390572,Individual,1,0,0
40508504,0,0,0,1,0,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,5,1.5 baths,3,4,43,30,1125,30,30,1125,1125,30,1125,1,28,58,88,363,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,3.7612001156935624,Individual,0,0,0
40517295,0,0,0,1,1,la Vila de Gràcia,Gràcia,Apartment,Private room,2,1 bath,1,2,36,1,1125,1,1,1125,1125,1,1125,1,29,59,89,89,2020-12-17,1,0,0,94,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Private,1,1,3.58351893845611,Individual,1,1,0
40518892,1,1,1,1,0,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,Apartment,Private room,2,1 shared bath,1,0,33,1,1125,1,60,200,1125,1.8,1112.4,1,30,60,90,180,2020-12-17,0,0,0,94,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Shared,1,1,3.4965075614664802,Individual,1,0,0
40521034,0,0,0,1,1,el Baix Guinardó,Horta-Guinardó,Apartment,Entire home/apt,4,1 bath,3,3,65,32,500,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-18,1,1,0,100,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,4.174387269895637,Individual,0,1,0
40521306,0,0,0,1,0,Vallcarca i els Penitents,Gràcia,Apartment,Entire home/apt,3,1 bath,1,2,69,32,335,32,32,335,335,32,335,1,0,0,0,172,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Private,1,1,4.23410650459726,Individual,1,0,0
40521790,0,0,0,1,0,Sant Antoni,Eixample,Apartment,Private room,2,2 shared baths,1,2,37,2,1125,2,2,1125,1125,2,1125,1,30,60,90,91,2020-12-18,1,1,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shared,2,0,3.6109179126442243,Individual,1,1,1
40522002,0,0,0,1,0,Vallcarca i els Penitents,Gràcia,Apartment,Entire home/apt,4,1 bath,2,4,90,32,335,32,32,335,335,32,335,1,0,0,0,93,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Private,1,1,4.499809670330265,Individual,1,0,0
40522822,0,0,0,1,0,Vallcarca i els Penitents,Gràcia,Apartment,Entire home/apt,4,1 bath,2,4,70,32,335,32,32,335,335,32,335,1,0,0,0,69,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Private,1,1,4.248495242049359,Individual,1,0,0
40522998,1,0,0,1,0,Sants,Sants-Montjuïc,Apartment,Entire home/apt,3,1 bath,2,2,38,30,1125,30,30,1125,1125,30,1125,1,0,0,0,0,2020-12-18,2,2,0,100,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,3.6375861597263857,Individual,1,1,0
40526094,0,1,1,1,1,Sants,Sants-Montjuïc,Apartment,Private room,2,1 shared bath,1,2,35,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,12,11,0,82,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Shared,1,0,3.5553480614894135,Individual,1,1,0
40526391,0,0,0,1,0,el Parc i la Llacuna del Poblenou,Sant Martí,Apartment,Private room,2,1 shared bath,1,1,32,2,1125,2,2,1125,1125,2,1125,1,29,59,89,89,2020-12-18,5,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shared,1,0,3.4657359027997265,Individual,1,1,1
40527322,0,15,15,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,1,2,29,32,1125,32,32,1125,1125,32,1125,1,0,0,0,0,2020-12-18,1,1,0,100,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,3.367295829986474,Professional,1,1,1
40531681,0,0,0,1,1,el Raval,Ciutat Vella,Apartment,Private room,3,1 private bath,1,3,200,1,1125,1,1,999,999,1,999,1,3,11,15,15,2020-12-17,46,45,0,91,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,0,5.298317366548036,Individual,1,1,0
40533363,0,0,0,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,3,2 shared baths,1,3,100,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2020-12-18,2,2,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shared,2,0,4.605170185988092,Individual,0,1,0
40536203,0,0,0,1,0,la Sagrada Família,Eixample,Apartment,Private room,2,1 bath,1,2,89,2,15,2,2,15,15,2,15,1,1,1,1,1,2020-12-19,0,0,0,94,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Private,1,1,4.48863636973214,Individual,1,0,0
40545119,0,29,29,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,1,1,17,31,1125,31,31,1125,1125,31,1125,1,0,29,59,73,2020-12-18,4,4,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,1,0,2.833213344056216,Professional,1,1,0
40547501,0,1,1,1,1,el Raval,Ciutat Vella,Apartment,Private room,2,1.5 shared baths,1,1,15,1,1125,1,1,1125,1125,1,1125,1,30,60,90,360,2020-12-18,12,10,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shared,1,0,2.70805020110221,Individual,0,1,1
40548100,0,11,11,1,1,la Sagrada Família,Eixample,Apartment,Entire home/apt,3,1.5 baths,2,2,61,32,92,32,32,92,92,32,92,1,27,57,87,362,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,1,4.110873864173311,Professional,0,0,0
40548440,0,38,38,1,1,el Guinardó,Horta-Guinardó,Apartment,Entire home/apt,6,1 bath,2,2,115,2,1125,2,2,1125,1125,2,1125,1,0,0,0,201,2020-12-18,3,3,0,67,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,1,0,4.74493212836325,Professional,1,1,0
40548591,0,0,0,1,1,l'Antiga Esquerra de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,2,1,100,30,180,30,30,180,180,30,180,1,0,1,1,262,2020-12-18,0,0,0,94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,2,1,4.605170185988092,Individual,1,0,0
40551206,0,17,17,1,1,la Sagrada Família,Eixample,Apartment,Entire home/apt,6,1.5 baths,2,3,71,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,8,8,2,98,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,Private,1,0,4.2626798770413155,Professional,1,1,1
40551330,0,140,140,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,4,1 bath,2,1,140,30,1125,30,30,1125,1125,30,1125,1,22,52,82,357,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,1,4.941642422609304,Professional,0,0,0
40555301,0,0,0,1,0,el Raval,Ciutat Vella,Apartment,Private room,3,1 shared bath,1,2,23,3,60,3,3,60,60,3,60,1,30,60,90,90,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Shared,1,1,3.1354942159291497,Individual,1,0,0
40556450,0,1,1,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,1 shared bath,1,1,35,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-19,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Shared,1,1,3.5553480614894135,Individual,1,0,0
40556466,0,1,1,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,1,1,28,30,1125,30,30,1125,1125,30,1125,1,0,29,59,74,2020-12-17,3,3,0,100,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,3.332204510175204,Individual,1,1,1
40556705,0,28,28,1,1,la Sagrada Família,Eixample,Apartment,Entire home/apt,6,1.5 baths,2,4,150,28,1125,28,28,1125,1125,28,1125,1,0,0,0,0,2020-12-18,2,2,0,100,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,5.0106352940962555,Professional,1,1,0
40562136,0,40,40,1,1,el Poblenou,Sant Martí,Apartment,Entire home/apt,5,1 bath,3,3,66,32,1125,32,32,1125,1125,32,1125,1,29,59,89,363,2020-12-17,1,1,0,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Private,1,0,4.189654742026425,Professional,0,1,0
40563235,0,0,0,1,0,el Fort Pienc,Eixample,Apartment,Private room,3,1 bath,2,3,60,2,5,2,2,1125,1125,2,1125,1,28,58,88,88,2020-12-18,0,0,0,94,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Private,1,1,4.0943445622221,Individual,1,0,1
40564779,0,38,38,1,1,el Guinardó,Horta-Guinardó,Apartment,Entire home/apt,6,1 bath,2,3,134,2,730,2,2,730,730,2,730,1,0,0,0,179,2020-12-17,1,1,0,60,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,0,4.897839799950911,Professional,1,1,1
40573371,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,5,1 bath,2,4,147,3,330,2,10,330,330,5.7,330,1,0,0,0,109,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,1,4.990432586778736,Professional,1,0,0
40573372,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,103,3,330,2,5,330,330,4.1,330,1,0,0,0,122,2020-12-18,2,2,0,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,4.634728988229636,Professional,1,1,0
40573467,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,6,2 baths,2,4,167,3,330,2,5,330,330,3.5,330,1,0,0,0,78,2020-12-17,4,4,0,85,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,2,0,5.117993812416755,Professional,1,1,0
40573470,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,6,1 bath,2,5,198,3,330,2,5,330,330,3.3,330,1,0,0,0,108,2020-12-18,2,2,0,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,5.288267030694535,Professional,1,1,0
40573472,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,5,1 bath,2,5,170,3,330,2,5,330,330,3.4,330,1,0,0,20,95,2020-12-18,3,3,0,67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,5.135798437050262,Professional,1,1,0
40573475,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,125,3,330,3,5,330,330,3.2,330,1,0,0,0,170,2020-12-17,3,3,0,80,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.8283137373023015,Professional,1,1,0
40573478,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,6,1 bath,2,5,67,3,330,3,5,330,330,3.2,330,1,9,35,65,340,2020-12-18,0,0,0,94,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,1,4.204692619390966,Professional,0,0,0
40573479,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,5,1 bath,2,5,164,3,330,1,5,330,330,3.2,330,1,1,1,1,1,2020-12-19,3,3,0,80,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,5.099866427824199,Professional,1,1,0
40573480,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,122,3,330,2,5,330,330,3.3,330,1,0,0,0,0,2020-12-16,5,5,0,72,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,4.804021044733257,Professional,1,1,0
40573482,0,172,172,1,1,la Vila de Gràcia,Gràcia,Apartment,Entire home/apt,4,1 bath,1,2,84,3,330,2,5,330,330,4.1,330,1,0,0,0,14,2020-12-18,3,3,0,67,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,0,4.430816798843313,Professional,1,1,0
40573971,0,59,59,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,6,1 bath,2,3,96,3,320,3,4,999,999,3,999,1,30,60,90,355,2020-12-18,4,4,0,95,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Private,1,0,4.564348191467836,Professional,0,1,1
40573978,0,136,136,1,1,Porta,Nou Barris,Apartment,Entire home/apt,6,1 bath,4,4,76,32,450,32,32,450,450,32,450,1,0,0,0,81,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,1,4.330733340286331,Professional,1,0,0
40574479,0,59,59,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,6,1 bath,2,3,96,3,320,3,4,999,999,3,999,1,30,60,90,355,2020-12-18,1,1,0,40,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.564348191467836,Professional,0,1,0
40574849,0,59,59,1,1,el Raval,Ciutat Vella,Apartment,Entire home/apt,6,1 bath,2,3,96,3,320,3,4,999,999,3,999,1,0,16,46,311,2020-12-18,7,7,0,97,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.564348191467836,Professional,0,1,0
40574903,0,3,3,1,1,el Poblenou,Sant Martí,Apartment,Entire home/apt,4,1 bath,1,2,76,1,1125,1,3,1125,1125,2.8,1125,1,0,0,0,261,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,4.330733340286331,Individual,1,0,0
40574924,0,2,2,1,1,el Raval,Ciutat Vella,Apartment,Private room,2,1.5 shared baths,1,0,40,2,365,2,2,365,365,2,365,1,30,60,90,91,2020-12-17,2,2,0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Shared,1,0,3.6888794541139363,Individual,1,1,1
40575199,0,3,3,1,1,el Poblenou,Sant Martí,Apartment,Entire home/apt,6,1 bath,2,4,103,1,1125,1,3,1125,1125,2.8,1125,1,28,58,88,360,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,1,1,4.634728988229636,Individual,0,0,0
40575224,0,3,3,1,1,el Poblenou,Sant Martí,Apartment,Entire home/apt,6,2 baths,1,3,117,1,1125,1,3,1125,1125,2.8,1125,1,28,58,88,363,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,2,1,4.762173934797756,Individual,0,0,0
40575663,0,11,11,1,1,la Barceloneta,Ciutat Vella,Apartment,Entire home/apt,3,1 bath,1,1,39,32,1125,32,32,1125,1125,32,1125,1,23,53,83,358,2020-12-17,1,1,0,100,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,3.6635616461296463,Professional,0,1,0
40578091,0,11,11,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,3,1 bath,1,1,45,32,1125,32,32,1125,1125,32,1125,1,0,0,0,107,2020-12-17,1,1,0,100,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,0,3.8066624897703196,Professional,1,1,0
40578133,1,6,6,1,1,Sant Martí de Provençals,Sant Martí,Apartment,Entire home/apt,4,1 bath,2,4,50,1,1125,1,1,1125,1125,1,1125,1,19,49,79,347,2020-12-17,10,10,1,100,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Private,1,0,3.912023005428146,Professional,0,1,0
40578478,0,5,5,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,4,2 baths,2,2,60,1,1125,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Private,2,1,4.0943445622221,Professional,0,0,0
40578854,0,1,1,1,0,les Corts,Les Corts,Apartment,Private room,2,1 shared bath,1,1,120,2,14,2,2,14,14,2,14,1,30,60,90,365,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Shared,1,1,4.787491742782046,Individual,0,0,0
40585359,0,1,1,1,1,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Apartment,Entire home/apt,3,1 bath,1,2,46,32,1125,32,32,1125,1125,32,1125,1,1,1,1,30,2020-12-16,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,1,3.828641396489095,Individual,1,0,0
40586151,0,1,1,1,0,el Raval,Ciutat Vella,Apartment,Private room,2,1 private bath,1,1,40,2,1125,2,2,1125,1125,2,1125,1,15,45,75,75,2020-12-17,15,14,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Private,1,0,3.6888794541139363,Individual,1,1,0
40586580,0,1,1,1,0,el Barri Gòtic,Ciutat Vella,Apartment,Private room,2,1 bath,1,1,25,3,1125,3,3,1125,1125,3,1125,1,16,46,76,351,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private,1,1,3.2188758248682006,Individual,0,0,0
40588611,0,2,2,1,0,Verdun,Nou Barris,Apartment,Entire home/apt,5,2 baths,1,3,59,30,1125,30,30,1125,1125,30,1125,1,4,4,4,4,2020-12-16,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,2,1,4.07753744390572,Individual,1,0,0
40590138,0,28,28,1,1,el Baix Guinardó,Horta-Guinardó,Apartment,Entire home/apt,4,1 bath,1,1,83,3,1125,3,5,1125,1125,3.2,1125,1,0,0,5,186,2020-12-18,7,7,0,89,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Private,1,0,4.418840607796598,Professional,1,1,0
40602833,0,0,0,1,0,la Sagrada Família,Eixample,Apartment,Entire home/apt,5,1 bath,3,4,94,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,2020-12-18,1,1,0,80,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,1,0,4.543294782270004,Individual,1,1,0
40606612,0,1,1,1,0,el Barri Gòtic,Ciutat Vella,Apartment,Private room,4,2 baths,2,2,120,3,1125,3,3,1125,1125,3,1125,1,30,60,90,361,2020-12-17,3,3,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,2,0,4.787491742782046,Individual,0,1,0
40607159,0,2,2,1,1,el Poblenou,Sant Martí,Apartment,Private room,3,1 shared bath,2,2,65,4,30,4,4,30,30,4,30,1,29,59,89,357,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Shared,1,1,4.174387269895637,Individual,0,0,0
40607880,0,30,30,1,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,2,1 bath,1,1,65,32,1125,32,32,1125,1125,32,1125,1,30,60,90,365,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,4.174387269895637,Professional,0,0,1
40607892,0,1,1,1,0,el Barri Gòtic,Ciutat Vella,Apartment,Private room,4,2 baths,2,2,100,5,1125,5,5,1125,1125,5,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Private,2,1,4.605170185988092,Individual,1,0,1
40612248,0,35,35,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Entire home/apt,2,1 bath,1,1,82,1,1125,180,180,1125,1125,180,1125,1,30,60,90,357,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,4.406719247264253,Professional,0,0,0
40613671,0,5,5,1,1,Sants - Badal,Sants-Montjuïc,Apartment,Entire home/apt,6,1 bath,3,5,98,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2020-12-18,4,4,0,95,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Private,1,0,4.584967478670572,Professional,0,1,0
40613981,0,28,28,1,1,la Dreta de l'Eixample,Eixample,Apartment,Entire home/apt,6,2 baths,3,4,220,60,1125,60,60,1125,1125,60,1125,1,30,60,90,180,2020-12-17,4,4,0,85,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Private,2,0,5.393627546352362,Professional,1,1,0
40617194,0,3,3,1,0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Apartment,Entire home/apt,4,1 bath,2,3,106,2,1125,2,2,1125,1125,2,1125,1,29,59,89,364,2020-12-17,5,5,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Private,1,0,4.663439094112067,Individual,0,1,1
40620353,0,1,1,1,0,la Verneda i la Pau,Sant Martí,Apartment,Private room,4,1 bath,1,4,29,3,60,3,3,60,60,3,60,1,0,0,0,0,2020-12-18,1,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Private,1,0,3.367295829986474,Individual,1,1,0
40628676,0,0,0,1,1,el Barri Gòtic,Ciutat Vella,Apartment,Private room,3,2 baths,1,2,100,3,1125,3,3,1125,1125,3,1125,1,30,60,90,180,2020-12-18,1,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private,2,0,4.605170185988092,Individual,1,1,0
40629680,1,2,2,1,1,el Fort Pienc,Eixample,Apartment,Private room,2,1 shared bath,1,1,29,2,1125,2,2,1125,1125,2,1125,1,30,60,90,180,2020-12-18,7,5,0,100,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,Shared,1,0,3.367295829986474,Individual,1,1,0
40634542,0,0,0,1,0,el Raval,Ciutat Vella,Apartment,Private room,2,1 bath,1,2,40,1,3,1,1,3,3,1,3,1,0,0,0,0,2020-12-16,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Private,1,1,3.6888794541139363,Individual,1,0,0
